, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
25524,28478,PRT,36,591,31,620.0,36.0,0,0,1,5,5,596,596,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
25529,28483,PRT,53,591,31,620.0,38.0,0,0,1,5,5,596,596,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
25531,28486,DEU,30,591,31,620.0,65.5,0,0,1,5,5,596,596,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
25533,28488,GBR,28,591,31,620.0,36.0,0,0,1,5,5,596,596,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
25534,28489,DEU,36,591,31,620.0,45.5,0,0,1,5,5,596,596,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
25628,28586,PRT,43,590,2,483.0,49.0,0,0,3,4,4,210,591,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
25643,28601,PRT,45,590,0,552.0,28.0,1,0,2,4,4,571,591,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
25791,28750,BRA,29,588,2,104.0,29.8,0,0,1,1,1,589,589,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
25872,28835,BEL,47,587,4,375.0,28.0,0,0,1,2,2,589,589,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26006,28986,PRT,60,585,9,2814.0,1146.5,0,0,13,52,40,399,588,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
26137,29121,PRT,49,583,51,138.0,7.0,0,0,1,1,1,584,584,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
26324,29325,AUS,51,581,21,1144.0,100.0,0,0,1,11,11,592,592,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26406,29410,PRT,41,579,12,132.0,19.5,0,0,1,2,1,580,580,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
26410,29414,GRC,50,579,6,178.0,43.0,0,0,1,2,2,581,581,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26419,29423,PRT,33,579,4,138.0,7.0,0,0,1,1,1,580,580,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
26420,29424,PRT,50,579,4,138.0,7.0,0,0,1,1,1,580,580,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
26433,29437,BEL,51,579,1,1024.0,242.8,0,0,3,11,11,270,582,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26434,29438,NLD,66,579,2,267.0,36.5,0,0,2,2,2,551,581,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26440,29444,PRT,49,578,7,60.0,6.0,0,0,1,1,1,579,579,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
26470,29475,PRT,36,578,7,60.0,6.0,0,0,1,1,1,579,579,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
26471,29476,AUT,65,578,33,396.0,44.5,0,0,1,6,3,581,581,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
26475,29480,GRC,57,578,11,1370.0,284.7,1,0,4,19,14,53,582,Corporate,Aviation,0,0,0,0,0,0,0,1,0,0,0,0,0
26495,29500,BEL,57,578,3,297.0,68.9,0,0,2,3,3,578,580,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26496,29501,ITA,47,578,9,178.0,47.0,0,0,2,2,2,175,579,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
26904,29922,FRA,27,571,9,272.5,21.0,0,0,2,3,3,404,572,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
26955,29974,GBR,42,570,3,89.0,7.0,0,0,1,1,1,571,571,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27021,30041,GBR,55,570,7,88.0,14.0,0,0,1,2,1,571,571,Corporate,Corporate,1,0,0,0,0,0,0,1,0,0,0,0,0
27070,30092,DEU,36,569,75,409.5,42.2,0,0,1,6,3,572,572,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27077,30099,PRT,44,569,15,413.0,104.0,0,0,5,7,7,30,569,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
27179,30203,AUT,41,568,3,534.0,68.15,0,0,1,6,6,574,574,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27250,30276,BEL,48,567,4,208.0,39.5,0,0,1,2,2,569,569,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27298,30328,AUT,54,565,3,267.0,44.0,0,0,1,3,3,568,568,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27345,30377,PRT,59,564,15,63.0,16.0,0,0,1,2,1,565,565,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27377,30411,PRT,50,564,7,624.0,42.0,0,0,1,6,6,570,570,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27733,30782,AUT,56,559,52,342.0,42.0,0,0,1,6,3,562,562,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27745,30794,HUN,39,558,4,312.0,57.5,0,0,1,3,3,561,561,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27760,30809,FIN,57,558,0,312.0,56.0,0,0,2,3,3,472,560,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27848,30898,AUS,64,557,28,210.0,7.2,0,0,1,1,1,558,558,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27868,30920,FRA,41,556,28,373.5,21.0,0,0,1,3,3,559,559,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27877,30929,NLD,50,556,27,498.0,51.0,0,0,1,4,4,560,560,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27899,30951,FRA,51,556,27,1494.0,86.5,0,0,1,4,4,560,560,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27918,30970,FRA,45,555,2,356.0,39.0,0,0,2,4,4,238,556,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27959,31012,DEU,50,555,2,318.0,23.15,0,0,1,2,2,557,557,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
27984,31037,USA,55,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27985,31038,USA,78,554,149,98.0,63.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27986,31039,USA,22,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27987,31040,USA,71,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27988,31041,USA,50,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27992,31045,ITA,72,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
27995,31048,USA,82,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
28113,31188,DEU,62,552,23,218.0,56.0,0,0,1,2,2,554,554,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28164,31255,SWE,44,552,3,88.0,45.5,0,0,1,2,1,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28178,31270,ESP,41,551,1,104.0,7.0,0,0,1,1,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28188,31280,PAK,27,551,25,105.6,23.4,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28193,31285,FRA,26,551,25,88.0,15.0,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28199,31292,ESP,27,551,25,105.6,17.4,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28203,31296,PRT,28,551,25,88.0,15.0,0,0,1,1,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28211,31304,DEU,28,551,25,88.0,15.0,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28215,31308,IND,31,551,25,88.0,15.0,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28216,31309,MAR,27,551,25,88.0,15.0,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28218,31311,BEL,26,551,25,88.0,15.0,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28221,31314,PRT,31,551,25,105.6,22.9,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28222,31315,PAK,26,551,25,89.0,7.0,0,0,1,1,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28226,31319,BEL,28,551,25,145.2,10.8,0,0,1,1,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28231,31324,CHN,29,551,25,88.0,15.0,0,0,1,2,1,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,31344,SWE,43,550,24,264.0,45.0,0,0,1,6,3,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28252,31345,FRA,57,550,24,264.0,54.0,0,0,1,6,3,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28254,31347,POL,46,550,24,266.0,29.0,0,0,1,3,3,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28256,31349,FRA,44,550,24,316.8,52.2,0,0,1,6,3,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28257,31350,FRA,30,550,24,316.8,52.2,0,0,1,6,3,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28258,31351,NLD,52,550,42,102.0,17.5,0,0,1,1,1,551,551,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28279,31373,IRN,29,550,25,176.0,30.0,0,0,1,4,2,552,552,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28281,31375,NLD,62,550,42,102.0,7.0,0,0,1,1,1,551,551,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28311,31405,PRT,45,549,6,89.0,16.0,0,0,1,1,1,550,550,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28337,31432,PER,31,549,24,422.4,69.6,0,0,1,8,4,553,553,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28581,31681,PRT,30,545,3,69.23,14.0,0,0,1,2,1,546,546,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28664,31766,PRT,29,544,0,124.5,16.0,0,0,1,1,1,545,545,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28669,31771,PRT,41,544,0,124.5,7.0,0,0,1,1,1,545,545,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28820,31924,PRT,35,542,20,178.0,24.0,0,0,2,2,2,95,543,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
28821,31925,PRT,43,542,20,178.0,14.0,0,0,2,2,2,95,543,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
28822,31926,PRT,38,542,10,89.0,7.0,0,0,1,1,1,543,543,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
28823,31928,PRT,31,542,20,178.0,14.0,0,0,2,2,2,95,543,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
28824,31929,PRT,35,542,20,178.0,14.0,0,0,2,2,2,95,543,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
28825,31930,PRT,25,542,20,178.0,14.0,0,0,2,2,2,95,543,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
28835,31941,PRT,34,542,13,400.0,54.0,0,0,4,5,5,26,543,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
29196,32316,PRT,54,536,12,60.0,31.0,0,0,1,1,1,537,537,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
29239,32360,AUT,43,536,19,306.0,111.25,0,0,1,6,3,539,539,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
29315,32438,ITA,33,535,12,979.0,84.0,0,0,1,11,11,546,546,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
30186,33328,DEU,54,522,145,250.8,47.0,0,0,1,6,3,525,525,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30236,33380,PRT,37,521,8,60.0,6.0,0,0,1,1,1,522,522,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30241,33385,PRT,30,521,5,119.0,22.0,0,0,2,2,2,409,522,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30320,33469,GBR,47,520,115,588.0,110.0,0,0,1,12,6,526,526,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30355,33508,ESP,25,519,28,166.0,28.0,0,0,1,4,2,521,521,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30376,33529,PRT,43,519,76,306.0,50.0,0,0,1,6,3,522,522,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30472,33631,PRT,42,517,0,89.0,7.0,0,0,1,1,1,518,518,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30526,33688,PRT,50,516,5,120.0,12.0,0,0,1,2,2,518,518,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
30534,33697,PRT,50,516,2,120.0,12.0,0,1,1,2,2,518,518,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
30553,33718,PRT,53,516,1,482.5,96.8,0,0,1,5,5,521,521,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
30655,33822,PRT,50,514,4,372.1,59.9,0,0,3,8,6,469,516,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
30906,34077,PRT,50,510,4,413.0,51.0,1,0,7,7,7,308,511,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
31007,34179,PRT,50,508,7,295.0,47.4,0,0,2,5,5,461,510,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
31010,34182,ESP,41,508,8,74.0,7.0,0,0,1,1,1,509,509,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,34183,ESP,44,508,8,74.0,7.0,0,0,1,1,1,509,509,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
31422,34620,PRT,43,501,28,59.0,31.0,0,0,1,1,1,502,502,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
31524,34724,PRT,60,500,8,207.0,202.0,0,0,1,3,3,503,503,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
31849,35073,PRT,60,494,16,69.0,7.0,0,0,1,1,1,495,495,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
31996,35222,PRT,45,492,6,145.0,34.0,0,0,1,3,1,493,493,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
32264,35499,DEU,44,488,39,178.0,14.0,0,0,1,2,2,490,490,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
32265,35500,DEU,47,488,8,89.0,10.0,0,1,1,1,1,489,489,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
32266,35501,PRT,28,488,40,89.0,15.0,0,0,1,1,1,489,489,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
32269,35504,PRT,48,488,40,89.0,12.5,0,0,1,1,1,489,489,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
32270,35505,PRT,56,488,40,267.0,34.5,0,0,1,1,1,489,489,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
32383,35628,PRT,60,486,11,414.0,229.5,0,0,2,6,6,412,489,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
33396,36663,GBR,40,471,0,288.0,57.0,0,0,1,2,2,473,473,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
33533,36818,PRT,58,469,6,141.0,29.0,0,0,1,2,1,470,470,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
33555,36840,BEL,50,468,53,238.0,28.4,0,0,1,2,2,470,470,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
33586,36874,AUT,51,468,2,392.0,83.55,0,0,2,3,3,254,469,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
33609,36898,PRT,30,467,12,89.0,16.0,0,0,1,1,1,468,468,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
33611,36900,PRT,29,467,12,89.0,43.0,0,0,1,1,1,468,468,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
33664,36953,PRT,29,467,12,89.0,7.0,0,0,1,1,1,468,468,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
33758,37048,DEU,49,465,9,245.0,44.0,0,0,2,2,2,463,466,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
33784,37074,PRT,43,465,27,128.1,7.0,0,0,1,1,1,466,466,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
33807,37097,PRT,68,465,0,312.0,86.5,0,0,1,3,3,468,468,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
33867,37158,USA,70,464,29,80.0,14.0,0,0,1,2,1,465,465,Corporate,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
33872,37163,DEU,56,464,29,75.0,23.0,0,0,1,2,1,465,465,Corporate,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
33877,37168,GBR,68,464,29,79.03,59.0,0,0,1,2,1,465,465,Corporate,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
33878,37169,PRT,58,464,3,159.0,7.0,0,0,1,1,1,465,465,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34094,37387,FRA,53,461,5,208.0,30.5,0,0,1,2,2,463,463,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34096,37391,ITA,34,461,4,208.0,45.5,0,0,1,2,2,463,463,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34126,37422,ESP,53,461,6,104.0,7.0,0,0,1,1,1,462,462,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34227,37528,GBR,56,459,15,208.0,14.0,0,0,1,2,2,461,461,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34230,37531,ESP,34,459,15,208.0,14.0,0,0,1,2,2,461,461,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34238,37539,NLD,50,459,7,274.0,7.0,0,0,1,1,1,460,460,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34293,37597,SWE,60,459,19,1200.0,105.0,0,0,3,9,9,28,462,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34358,37664,PRT,41,458,20,114.0,7.0,0,0,1,1,1,459,459,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34360,37666,PRT,24,458,8,1116.0,189.0,0,0,1,9,3,461,461,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34361,37667,PRT,42,458,4,792.0,126.0,0,0,1,6,3,461,461,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34676,37987,PRT,44,453,1,139.0,7.0,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34677,37988,PRT,59,453,1,139.0,9.5,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34686,37997,FRA,37,453,12,89.0,101.5,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
34699,38010,FRA,43,453,12,89.0,106.5,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
34702,38013,FRA,39,453,12,89.0,7.0,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
34704,38015,BEL,32,453,12,89.0,7.0,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
34724,38036,PRT,60,453,1,139.0,16.0,0,0,1,1,1,454,454,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
34769,38083,ESP,49,452,22,104.0,7.0,0,0,1,1,1,453,453,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
34806,38121,PRT,31,452,93,89.0,7.0,0,0,1,1,1,453,453,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
34880,38195,AUT,62,451,1,312.0,41.0,0,0,1,3,3,454,454,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
35116,38433,PRT,33,447,5,59.0,27.0,0,0,1,1,1,448,448,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
35211,38530,PRT,48,446,7,360.0,37.0,0,0,4,5,5,82,447,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35287,38609,DEU,36,445,1,178.0,14.0,0,0,1,2,2,447,447,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
35355,38683,CHN,42,444,1,94.0,7.0,0,0,1,1,1,445,445,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
35356,38684,PRT,45,444,8,63.0,27.0,0,0,1,2,1,445,445,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
35388,38720,CHN,55,444,1,94.0,21.0,0,0,1,1,1,445,445,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
35430,38764,CZE,39,443,0,218.0,22.0,0,0,1,2,1,444,444,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
35547,38886,USA,49,442,4,278.0,21.0,0,0,1,2,1,443,443,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
35763,39106,ESP,45,439,23,508.0,83.0,0,0,2,4,4,309,441,Corporate,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
35769,39113,ESP,58,439,34,89.0,7.0,0,0,1,1,1,440,440,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35773,39117,PRT,62,439,15,360.0,84.5,0,1,4,4,5,287,440,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35774,39118,ESP,52,439,33,178.0,14.0,0,0,1,2,2,441,441,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35775,39119,ESP,45,439,34,89.0,7.0,0,0,1,1,1,440,440,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35776,39120,ESP,52,439,34,89.0,7.0,0,0,1,1,1,440,440,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35779,39123,PRT,48,439,15,838.0,100.0,1,2,7,10,10,167,440,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35886,39233,NLD,52,437,6,676.0,31.0,0,0,1,4,4,441,441,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
35900,39247,BEL,78,437,16,59.0,52.5,0,0,1,1,1,438,438,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
35904,39251,PRT,74,437,16,59.0,9.0,0,0,1,1,1,438,438,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
36000,39352,IND,47,436,29,467.4,58.0,0,0,1,4,4,440,440,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36045,39400,DEU,54,435,17,286.0,17.0,0,0,1,2,2,437,437,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36147,39512,HRV,41,433,14,59.0,16.5,0,0,1,1,1,434,434,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
36174,39543,PRT,60,433,2,69.0,8.0,0,0,1,1,1,434,434,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36186,39555,PRT,50,433,7,133.0,16.0,0,0,1,1,1,434,434,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36215,39584,PRT,48,433,13,118.0,34.5,0,0,1,2,2,435,435,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
36216,39585,PRT,48,433,13,118.0,30.0,0,0,1,2,2,435,435,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
36227,39597,NLD,32,432,7,666.0,98.0,0,0,2,9,6,432,435,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
36264,39634,DEU,41,431,5,1755.0,169.5,0,0,1,10,5,436,436,Corporate,Corporate,0,0,0,0,0,0,1,1,0,0,0,0,0
36455,39829,PRT,55,429,21,339.3,42.0,0,0,1,2,1,430,430,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36616,39996,PRT,50,427,1,642.0,252.9,0,0,1,4,4,431,431,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36623,40005,BEL,47,426,3,416.0,144.0,0,0,1,4,4,430,430,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
36636,40019,NLD,57,426,5,285.0,14.0,0,0,1,2,2,428,428,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36638,40021,NLD,47,426,5,285.0,24.0,0,0,1,2,2,428,428,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36645,40029,PRT,23,426,5,563.0,49.0,0,0,3,3,3,50,427,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36691,40077,PRT,62,425,6,433.5,14.0,0,0,1,2,2,427,427,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36694,40080,USA,34,425,5,427.5,21.0,0,0,1,3,3,428,428,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
36866,40257,GBR,55,423,8,702.0,287.5,0,0,2,6,3,423,424,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
36874,40265,PRT,41,422,2,148.0,51.5,0,0,1,2,2,424,424,Corporate,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
36885,40276,PRT,47,422,7,59.0,7.0,0,0,1,1,1,423,423,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
36905,40296,PRT,59,422,3,63.0,32.0,0,0,1,2,1,423,423,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
